"sub_id","sex","age","edu","polAffil","group_cond","ind_cond","img_order","solo","complete","RegAtmpt_Q01","RegAtmpt_Q02","RegAtmpt_Q03","EmoReg_Q01","EmoReg_Q02","EmoReg_Q03","EmoReg_Q04","EmoReg_Q05","EmoReg_Q06","EmoRegAttmpt_DO","EmoRegTechnic_DO","conf1","conf2","conf3","conf4_r","conf5","conf6","Conformity_DO","EI_sea1","EI_sea2","EI_sea3","EI_sea4","EI_oea1","EI_oea2","EI_oea3","EI_oea4","EI_uoe1","EI_uoe2","EI_uoe3","EI_uoe4","EI_roe1","EI_roe2","EI_roe3","EI_roe4","EI_DO","groupID","studyID","attention_check","exp_i","trial","txt","rate","exp_i_dup","img"
"A2QIWWNL33VJ3J","female","48","Bachelor’s degree","5","reapp","reapp","19,17,7,5,16,8,11,15,6,3,13,10,9,2,1,14,20,4,18,12","true","completed","To a high degree","To a high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree",NA,NA,"Disagree","Disagree","Agree","Disagree","Neither agree or disagree","Disagree",NA,"Strongly agree","Agree","Agree","Strongly agree","Somewhat agree","Agree","Strongly agree","Strongly agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree",NA,"5","id-bvwuk-3000",NA,3,"19","The kids survived the house fire and looked for help.",4,3,"18"
"A2QIWWNL33VJ3J","female","48","Bachelor’s degree","5","reapp","reapp","19,17,7,5,16,8,11,15,6,3,13,10,9,2,1,14,20,4,18,12","true","completed","To a high degree","To a high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree","To a very high degree",NA,NA,"Disagree","Disagree","Agree","Disagree","Neither agree or disagree","Disagree",NA,"Strongly agree","Agree","Agree","Strongly agree","Somewhat agree","Agree","Strongly agree","Strongly agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree",NA,"5","id-bvwuk-3000",NA,3,"20","The daredevil survived the daunting fire stunt.",5,3,"12"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"1","Two boys who got in trouble and got dirty at the factory",5,3,"18"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"2","A girl getting held back from a fight. possibly getting saved.",6,3,"10"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"3","A man trying to get out of a bubble.  Maybe hes just",4,3,"3"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"4","This woman was possibly in a fight, but is healing up quickly",4,3,"5"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"5","Oh my, a man is burying a body.  what happened?",6,3,"16"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"6","Poor baby, he was in a terrible accident. but he is getting the help he needs",9,3,"7"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"7","A terrible fire storm of some kind.  Fireman are brave and doing their job.",6,3,"15"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"8","Poor woman in a house fire.  Fireman are doing as they are trained and saving her.",7,3,"20"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"9","A stuntman shooting a scene for a block buster movie.",1,3,"12"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"10","Ouch.  This hurts but it i a tradition within his culture.  He is proud to ha",1,3,"13"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"11","Looks like her was in a riot, but he came out with minor injuries.",2,3,"8"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"12","This woman was in a car accident.  She is OK.  just a few scrapes anad bruises.",4,3,"6"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"13","This is a trained officer, saving my life, shooting a bad guy..",3,3,"9"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"14","This boxer is losing a match.  It's almot over.",3,3,"11"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"15","Terrible accident.  Hard to rethink this one.  Atleast someone is there to he",6,3,"17"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"16","Bad airline crash, but look how many survivors and they are all receiving help",5,3,"14"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"17","Terrible car accident, but they were wearing their seatbelts so all riders are",5,3,"19"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"18","Some kind of skin irritation.  Medicine will help and cure.",4,3,"4"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"19","A drug addict, at teh bottom of the barrel.  But he has dec",4,3,"2"
"A2BO5R5TWEXCT5","female","50","Associate’s degree or some college courses","6","reapp","reapp","18,10,3,5,16,7,15,20,12,13,8,6,9,11,17,14,19,4,2,1","true","completed","To a high degree","To a high degree","To a high degree","To a high degree","To a high degree","To some degree","To a high degree","To a high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly disagree",NA,"Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Neither agree or disagree","Agree","Agree","Agree","Agree","Agree","Neither agree or disagree","Agree",NA,"8","id-bvwuk-3000",NA,3,"20","new born baby receiving medical help for a long and happy life.",2,3,"1"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"1","It looks like they're going through a chemical fir",3,3,"15"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"2","I feel sorry for the boys, maybe the went through a house fire or a bomb in a war torn area.",6,3,"18"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"3","The person looks like they're just posing for a picture--don't feel anything",NA,3,"9"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"4","I feel bad for the person burying the dude--but MAYBE he killed him in the first plac",2,3,"16"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"5","Maybe it's not his blood,",4,3,"8"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"6","I feel anxiety--but then maybe hope that so many people survived, also sh",9,3,"14"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"7","I feel bad for the old dude...or lady. but maybe they're happy tears?",4,3,"4"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"8","Maybe she's being taken (scary) but maybe they're play fighting...I don't really feel anyth",1,3,"10"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"9","at first I felt fear but then realized it's most likely a stunt",2,3,"12"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"10","gory, makes me uncomfortable--probably his choice (looks like a boxer)",NA,3,"11"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"11","They look like they're screaming in pain at first but also kinda looks like singing in a music video",1,3,"3"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"12","They're shooting up and that's real sad--I feel pity but also compassion--who knows what they w",8,3,"2"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"13","They look upset, like abomb went off--but maybe it's a movie...or halloween",2,3,"6"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"14","This is gross, makes me uncomfortable--but it's a different culture maybe",8,3,"17"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"15","Rough car accident, there's no way they lived--but maybe!",4,3,"19"
"A2JMEQ3KQFQCRM","female","30","Associate’s degree or some college courses","Extremely Liberal","reapp","reapp","15,18,9,16,8,14,4,10,12,11,3,2,6,17,19,20,1,5,7,13","true","completed","Not at all","Not at all","Not at all","To a very high degree","To a very high degree","To a very high degree","To a high degree","To a very high degree","To a high degree",NA,NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree or disagree","Strongly disagree",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Somewhat disagree","Strongly agree","Neither agree or disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"7","id-bvwuk-3000",NA,3,"16","Feel bad for the lady, but then grateful for the firemen that do what they do",6,3,"20"
