"sub_id","sex","age","edu","polAffil","group_cond","ind_cond","img_order","solo","attention","complete","RegAtmpt_Q01","RegAtmpt_Q02","RegAtmpt_Q03","EmoReg_Q01","EmoReg_Q02","EmoReg_Q03","EmoReg_Q04","EmoReg_Q05","EmoReg_Q06","conf1","conf2","conf3","conf4_r","conf5","conf6","EI_sea1","EI_sea2","EI_sea3","EI_sea4","EI_oea1","EI_oea2","EI_oea3","EI_oea4","EI_uoe1","EI_uoe2","EI_uoe3","EI_uoe4","EI_roe1","EI_roe2","EI_roe3","EI_roe4","groupID","studyID","attention_check","exp_i","trial","txt","rate","exp_i_dup","img","grp_method","grp_goal","subgrp"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"9","abuse is no laughing matter. I hope the one that abused her is in jail",9,5,"5","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"10","I don't understand why people want to box for a living.",5,5,"11","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"11","This person seems very anguished.",6,5,"3","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"12","Is this guy ready to shoot someone, or practice shooting a target?",7,5,"9","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"13","brave fireman resucing someone. Hope it's not too late for that person.",8,5,"20","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"14","Wow, what happened to this guy?",7,5,"8","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"15","This poor person. Looks so scared.",8,5,"7","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"16","Glad there were a lot of survivors from the plane crash.",5,5,"14","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"17","How did this person get so scarred?",9,5,"6","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"18","Wow, a devastating thing to see. Seen it in real life too",9,5,"19","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"19","This man looks so sad and depressed. He looks so lonely.",8,5,"4","observing","non_motivated","control"
"A1GF29TP5AVQ49","female","65","Bachelor’s degree","Moderate","control","control","13,15,1,17,12,2,18,16,5,11,3,9,20,8,7,14,6,19,4,10","false",NA,"completed","Not at all","Not at all","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a low degree","Not at all","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Disagree","Somewhat disagree","Disagree","Somewhat agree","id-thggi-3000-1","id-thggi-3000",NA,5,"20","Is this woman being kidnapped? Hope someone can help her.",7,5,"10","observing","non_motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"1","I hope everyone involved is ok, but the vehicle is highly damaged so its unlikely",9,5,"19","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"2","This is terrifying.",3,5,"12","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"3","This is just kind of weird looking but I don't really feel anything.",1,5,"3","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"4","This scene is very upsetting and the blood makes me uncomfortable.  I feel bad and wonder what happened.",9,5,"17","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"5","A plane crash is scary but it looks like everyone is walking away from it and thats good",3,5,"14","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"6","I hope nobody was hurt in whatever caused this fire, it looks very widespread",5,5,"15","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"7","I think he is getting hit in a boxing match.  Looks painful, but typical",2,5,"11","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"8","I hate seeing kids hurt.  I feel bad and do not even want to know what happened.",8,5,"7","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"9","An elderly person looks upset, I wonder what they are sad about.",2,5,"4","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"10","This looks crazy and painful",6,5,"13","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"11","She looks like she is getting kidnapped but it looks staged to me.",2,5,"10","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"12","The girl looks badly hurt.  Hopefully the firefighters got to her in time.",7,5,"20","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"13","I really do not like seeing someone get buried at all let alone not in a coffin.  This is sad.",6,5,"16","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"14","Drug addiction is a real and sad problem.  He should have never started doing drugs.",2,5,"2","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"15","I hate seeing blood but he's alive and seems ok overall.",3,5,"8","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"16","This looks like an abuse survivor.  I hope they get the help they need to be in a safe environment.",4,5,"6","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"17","Not a fan of having a gun pointed at me but this looks like a stock photo or artistic photo",1,5,"9","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"18","Looks like another person who has been abused.  Once again, I hope she is in a safe place away from her abuser.",5,5,"5","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"19","I hate seeing kids having difficult lives.  Maybe they live in a war zone, I hope they can get out",6,5,"18","reappraisal","motivated","control"
"A31GY5ZF9Q8Z3J","female","38","Bachelor’s degree","2","reapp_target","control","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","Not at all","Not at all","Not at all","To a very high degree","To a high degree","Not at all","To a very low degree","To some degree","To a very low degree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Agree","id-thggi-3000-2","id-thggi-3000",NA,5,"20","It's a small baby, hopefully it will be ok",1,5,"1","reappraisal","motivated","control"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"1","Maybe the person just walked away.",4,5,"19","reappraisal","motivated","treatment"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"2","It's a stunt man",1,5,"12","reappraisal","motivated","treatment"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"3","Movie scene with an actor.",1,5,"3","reappraisal","motivated","treatment"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"4","A sad picture but at least the puppies look healthy.",5,5,"17","reappraisal","motivated","treatment"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"5","Looks like a lot of survivors from that crash and not dead bodies everywhrer",2,5,"14","reappraisal","motivated","treatment"
"A3GDHFISY1HBB5","female","40","Bachelor’s degree","2","reapp_target","reapp_target","19,12,3,17,14,15,11,7,4,13,10,20,16,2,8,6,9,5,18,1","false",NA,"completed","To a low degree","To some degree","To some degree","To a very high degree","To a low degree","To some degree","To some degree","To a high degree","To some degree","Somewhat disagree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","id-thggi-3000-2","id-thggi-3000",NA,5,"6","Sad for environmental reasons but good for the clean up crew.",2,5,"15","reappraisal","motivated","treatment"
