sub_id,sex,age,edu,polAffil,group_cond,ind_cond,img_order,solo,complete,RegAtmpt_Q01,RegAtmpt_Q02,RegAtmpt_Q03,EmoReg_Q01,EmoReg_Q02,EmoReg_Q03,EmoReg_Q04,EmoReg_Q05,EmoReg_Q06,EmoRegAttmpt_DO,EmoRegTechnic_DO,conf1,conf2,conf3,conf4_r,conf5,conf6,Conformity_DO,EI_sea1,EI_sea2,EI_sea3,EI_sea4,EI_oea1,EI_oea2,EI_oea3,EI_oea4,EI_uoe1,EI_uoe2,EI_uoe3,EI_uoe4,EI_roe1,EI_roe2,EI_roe3,EI_roe4,EI_DO,groupID,studyID,attention_check,exp_i,trial,txt,rate,exp_i_dup,img,img_dup,img_dup_dup,grp_method,grp_goal,subgrp
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,3,The baby looks like a preemie. It looks super sad.,3,5,1,1,1,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,4,This is devastating. So freaking sad! What happened?,10,5,17,17,17,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,5,This looks super dangerous. I hope the person's OK. That's got to sting a bit.,7,5,12,12,12,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,6,I feel bad for this guy. Addictions are hard to beat. Keep fighting dude!,7,5,2,2,2,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,7,This is sad. No kid should live in an area that's unsafe and polluted.,8,5,18,18,18,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,8,So sad. Death comes for us all. I hope this guy had a good life.,9,5,16,16,16,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,9,"This is messed up. Nobody should hurt another human being. Especially a woman, child, animal or older person.",9,5,5,5,5,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,10,Looks like this hurt a good bit. I just don't get boxing or wrestling. It's crazy to go through that!,6,5,11,11,11,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,11,Makes me wonder if he's locked up somehow. He looks kind of scared.,5,5,3,3,3,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,12,This is scary. Never been on this side of a gun before. Don't like it. At all!,8,5,9,9,9,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,13,This is traumatic. Hope that girl survives. Bless her heart.,9,5,20,20,20,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,14,Oh no. I wonder what happened. He looks bad. Lost too much blood.,8,5,8,8,8,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,15,Poor baby! I hope he fully heals and recovers from this.,9,5,7,7,7,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,16,Wow! Thank God people survived. That's truly a miracle.,8,5,14,14,14,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,17,Bless her heart. Looks like domestic abuse. So freaking sad.,8,5,6,6,6,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,18,Oh no! I hate car accidents. Such a tragedy. I hope they survived.,9,5,19,19,19,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,19,This looks so painful. Hopefully it heals quickly for them.,7,5,4,4,4,observing,non_motivated,control
A2FJYDSAE26ILV,female,33,Associate’s degree or some college courses,Extremely Conservative,control,control,1315117122181651e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a very high degree,Not at all,To a very low degree,To a high degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,NA,id-thggi-3000-1,id-thggi-3000,NA,5,20,Oh no! Fight back lady. Hopefully this is just practice or prevention.,8,5,10,10,10,observing,non_motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,1,VERY EMOTIONAL PICTURE,7,21,3,3,3,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,2,DRUCKS ADDICTION PICTURE,7,21,2,2,2,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,3,VERY SAD,7,21,11,11,11,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,4,CAR ACCIDENT,7,21,19,19,19,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,5,FEELING NOT W,7,21,10,10,10,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,6,EYE PROBLEM,NA,21,4,4,4,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,7,NOT LIKE IT,7,21,16,16,16,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,8,FACE IS LOOKING VERY SAD,NA,21,5,5,5,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,9,SOMETING PR,7,21,7,7,7,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,10,VERY BAD IMAGE,7,21,13,13,13,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,11,DANGER PROBLEM BABY,7,21,1,1,1,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,12,SMOKING LADY,NA,21,6,6,6,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,13,FIRE CYCLING,NA,21,12,12,12,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,14,BODY FULL OF BLOOD,7,21,8,8,8,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,15,FIRE BOY,7,21,15,15,15,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,16,HUN SHOOT BOY,7,21,9,9,9,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,17,FIRE ACCIDENT,6,21,20,20,20,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,18,BLOOD FULL OF FALL AND DEAD B,6,21,17,17,17,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,19,BABYS ARE,7,21,18,18,18,observing,motivated,control
A2FKIYHEM59V1R,female,30,Bachelor’s degree,5,target,control,3211191041657132e15,FALSE,completed,To a low degree,To some degree,To a high degree,To a low degree,To a low degree,To some degree,To a low degree,To a low degree,To a low degree,NA,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,NA,Somewhat agree,Agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,NA,id-uwffo-6-2,id-uwffo-6,NA,21,20,FLIGHT ACCIDENT,6,21,14,14,14,observing,motivated,control
A2FLVA7TK6T3MA,female,32,Bachelor’s degree,3,control,control,12345678910111214e14,FALSE,completed,To some degree,To a very low degree,To some degree,To a very high degree,To some degree,Not at all,Not at all,To a very low degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,NA,id-eiwzx-2998-4,id-eiwzx-2998,NA,6,1,I am in awe at seeing this new life shortly after being born. I feel excited for the parents and ho,2,6,1,1,1,observing,non_motivated,control
A2FLVA7TK6T3MA,female,32,Bachelor’s degree,3,control,control,12345678910111214e14,FALSE,completed,To some degree,To a very low degree,To some degree,To a very high degree,To some degree,Not at all,Not at all,To a very low degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,NA,id-eiwzx-2998-4,id-eiwzx-2998,NA,6,2,This is really depressing me. It is sad to look at. I pity him and hope he gets help.,9,6,2,2,2,observing,non_motivated,control
A2FLVA7TK6T3MA,female,32,Bachelor’s degree,3,control,control,12345678910111214e14,FALSE,completed,To some degree,To a very low degree,To some degree,To a very high degree,To some degree,Not at all,Not at all,To a very low degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,NA,id-eiwzx-2998-4,id-eiwzx-2998,NA,6,3,this looks very scary. Looks like a man stuck in a nightmare. I feel scared for him.,7,6,3,3,3,observing,non_motivated,control
